playerID,birthCountry,birthState,playertype,lat,lon,birthCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO
roonefr01,Czech Republic,Czech Republic,AllStar,49.817492,15.472962,Podebrady,Frank,Rooney,Frank,,,,L,4/18/1914,6/6/1914,roonf101,roonefr01,12,35,1,7,0,1,1,8,2,0,1,0
roquera01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Cotui,Rafael,Roque,Rafael Antonio,186,76,L,L,8/1/1998,9/28/2000,roqur001,roquera01,9,13,0,1,0,0,0,1,0,0,0,6
rosaca01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Francisco de Macoris,Carlos,Rosa,Carlos,195,73,R,R,6/14/2008,10/1/2010,rosac001,rosaca01,2,0,0,0,0,0,0,0,0,0,0,0
rosarfr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Rafael del Yuma,Francisco,Rosario,Francisco Alberto,225,73,R,R,5/6/2006,9/17/2007,rosaf001,rosarfr01,17,1,0,0,0,0,0,0,0,0,0,0
rosarme01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Melvin,Rosario,Melvin Gregorio,191,72,B,R,9/11/1997,9/28/1997,rosam001,rosarme01,4,3,0,0,0,0,0,0,0,0,0,1
rosarro01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Romana,Rodrigo,Rosario,Rodrigo,160,74,R,R,6/21/2003,6/27/2003,rosar001,rosarro01,2,0,0,0,0,0,0,0,0,0,0,0
rosarsa02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Salcedo,Sandy,Rosario,Sandy,205,73,R,R,9/23/2010,9/17/2013,rosas001,rosarsa02,2,0,0,0,0,0,0,0,0,0,0,0
rosarvi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Hato Mayor del Rey,Victor,Rosario,Victor Manuel,155,71,R,R,9/6/1990,10/3/1990,rosav001,rosarvi01,9,7,3,1,0,0,0,0,0,0,1,1
rosarwi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bonao,Wilin,Rosario,Wilin Arismendy,220,71,R,R,9/6/2011,10/4/2015,rosaw001,rosarwi01,16,54,6,11,3,1,3,8,0,0,2,20
rosengo01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Goody,Rosen,Goodwin George,160,69,L,L,9/14/1937,9/26/1946,roseg101,rosengo01,22,77,10,24,5,1,0,6,2,0,6,6
rosser01,CAN,Canada,HallofFame,56.130366,-106.346771,Toronto,Ernie,Ross,Ernest Bertram,150,68,L,L,9/17/1902,9/22/1902,rosse101,rosser01,2,8,1,0,0,0,0,0,0,0,0,0
routcph01,CAN,Canada,AllStar,56.130366,-106.346771,Frontenac,Phil,Routcliffe,Philip John,175,72,R,R,1890-04-21,1890-04-21,routp101,routcph01,1,4,1,1,0,0,0,1,1,0,0,0
rowanda01,CAN,Canada,AllStar,56.130366,-106.346771,Elora,Dave,Rowan,David,175,71,L,L,5/27/1911,6/22/1911,rowad101,rowanda01,18,65,7,25,1,1,0,11,0,0,4,0
rowlary01,Australia,Australia,AllStar,-25.274398,133.775136,Sydney,Ryan,Rowland-Smith,Ryan Benjamin,250,75,L,L,6/22/2007,4/14/2014,rowlr002,rowlary01,26,0,0,0,0,0,0,0,0,0,0,0
royje01,CAN,Canada,AllStar,56.130366,-106.346771,Montreal,Jean-Pierre,Roy,Jean-Pierre,160,70,B,R,5/5/1946,5/11/1946,roy-j101,royje01,3,2,0,0,0,0,0,0,0,0,0,0
ruanwi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Guaymate,Wilkin,Ruan,Wilkin Chal,170,72,R,R,9/1/2002,9/28/2003,ruanw001,ruanwi01,12,11,2,3,1,0,0,3,0,0,0,2
rubiojo01,Mexico,Mexico,AllStar,23.634501,-102.552784,Mexicali,Jorge,Rubio,Jorge Jesus,200,75,R,R,4/21/1966,5/1/1967,rubij101,rubiojo01,7,8,0,0,0,0,0,0,0,0,0,5
ruizca01,Panama,Panama,AllStar,8.537981,-80.782127,David,Carlos,Ruiz,Carlos Joaquin,205,70,R,R,5/6/2006,10/3/2015,ruizc001,ruizca01,27,69,5,18,1,1,3,10,0,0,5,8
ruizch01,Cuba,Cuba,AllStar,21.521757,-77.781167,Santo Domingo,Chico,Ruiz,Giraldo,169,72,B,R,4/13/1964,8/3/1971,ruizc102,ruizch01,77,311,33,76,13,2,2,16,11,3,7,41
ruthejo01,CAN,Canada,AllStar,56.130366,-106.346771,Belleville,Johnny,Rutherford,John William,170,70,L,R,4/30/1952,9/23/1952,ruthj101,ruthejo01,22,31,3,9,1,0,0,3,0,0,1,11
ryancy01,Ireland,Ireland,AllStar,53.41291,-8.24389,Capperwhite,Cyclone,Ryan,Daniel R.,200,72,,R,1887-08-08,1891-05-08,ryanc101,ryancy01,8,32,4,7,1,0,0,3,1,0,3,0
ryuhy01,South Korea,South Korea,AllStar,35.907757,127.766922,Incheon,Hyun-jin,Ryu,Hyun-jin,255,74,R,L,4/2/2013,9/12/2014,ryu-h001,ryuhy01,30,58,5,12,3,1,0,5,0,0,2,23
ryuja01,South Korea,South Korea,AllStar,35.907757,127.766922,Choon Chung Do,Jae Kuk,Ryu,Jae Kuk,210,75,R,R,5/14/2006,4/9/2008,ryu-j001,ryuja01,10,1,0,0,0,0,0,0,0,0,0,1
saenzol01,Panama,Panama,AllStar,8.537981,-80.782127,Chitre,Olmedo,Saenz,Olmedo,185,74,R,R,5/28/1994,9/27/2007,saeno001,saenzol01,5,14,2,2,0,1,0,0,0,0,0,5
saitota01,Japan,Japan,AllStar,36.204824,138.252924,Sendai,Takashi,Saito,Takashi,200,74,L,R,4/9/2006,9/30/2012,saitt001,saitota01,72,0,0,0,0,0,0,0,0,0,0,0
salasfe01,Mexico,Mexico,AllStar,23.634501,-102.552784,Huatabampo,Fernando,Salas,Noel Fernando,200,74,R,R,5/28/2010,10/3/2015,salaf001,salasfe01,27,0,0,0,0,0,0,0,0,0,0,0
salasju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Juan,Salas,Juan,190,74,R,R,9/5/2006,9/15/2008,salaj001,salasju01,8,0,0,0,0,0,0,0,0,0,0,0
salasma02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Hato Mayor del Rey,Marino,Salas,Marino,195,72,R,R,5/13/2008,9/15/2008,salam002,salasma02,13,0,0,0,0,0,0,0,0,0,0,0
salazan01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Anaco,Angel,Salazar,Argenis Antonio,180,72,R,R,8/10/1983,10/1/1988,salaa001,salazan01,36,37,5,8,1,1,0,1,0,0,1,8
salazda01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Danny,Salazar,Daniel Dariel,195,72,L,R,7/11/2013,10/4/2015,salad001,salazda01,10,2,0,0,0,0,0,0,0,0,0,2
salazlu01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barcelona,Luis,Salazar,Luis Ernesto,180,69,R,R,8/15/1980,10/4/1992,salal001,salazlu01,44,169,28,57,4,7,1,25,11,2,9,25
salazos01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Oscar,Salazar,Oscar Enrique,195,72,R,R,4/10/2002,10/2/2010,salao001,salazos01,8,21,2,4,1,0,1,3,0,0,1,2
salmoch01,Panama,Panama,AllStar,8.537981,-80.782127,Colon,Chico,Salmon,Ruthford Eduardo,160,70,R,R,6/28/1964,8/14/1972,salmc101,salmoch01,86,283,43,87,17,2,4,25,10,6,13,37
saloman01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Angel,Salome,Angel Isaac,200,67,R,R,9/3/2008,9/13/2008,saloa001,saloman01,3,3,0,0,0,0,0,0,0,0,0,1
samueam01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,San Pedro de Macoris,Amado,Samuel,Amado Ruperto,170,73,R,R,4/10/1962,7/11/1964,samua101,samueam01,76,209,16,43,10,0,3,20,0,2,12,54
samueju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Juan,Samuel,Juan Milton,170,71,R,R,8/24/1983,9/26/1998,samuj001,samueju01,18,65,14,18,1,2,2,5,3,2,4,16
sanchal01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Alejandro,Sanchez,Alejandro,185,72,R,R,9/6/1982,5/16/1987,sanca001,sanchal01,7,14,3,4,1,0,2,4,0,0,0,4
sanchal03,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Alex,Sanchez,Alexis,180,70,L,L,6/15/2001,7/23/2005,sanca003,sanchal03,30,68,7,14,3,2,0,4,6,2,5,13
sanchan01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Anibal,Sanchez,Anibal Alejandro,205,72,R,R,6/25/2006,8/18/2015,sanca004,sanchan01,18,35,1,4,0,0,0,2,0,0,0,14
sanchca01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Carlos,Sanchez,Yolmer Carlos,195,71,B,R,7/13/2014,10/4/2015,sancc001,sanchca01,28,100,6,25,5,0,0,5,1,1,3,25
sanchce01,Mexico,Mexico,AllStar,23.634501,-102.552784,El Guayabal,Celerino,Sanchez,Celerino,160,71,R,R,6/13/1972,9/30/1973,sancc101,sanchce01,71,250,18,62,8,3,0,22,0,0,12,30
sanchdu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Cotui,Duaner,Sanchez,Duaner,210,74,R,R,6/14/2002,5/14/2009,sancd001,sanchdu01,6,0,0,0,0,0,0,0,0,0,0,0
sanched01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Eduardo,Sanchez,Eduardo Nazareth,180,71,R,R,4/13/2011,8/13/2013,sance001,sanched01,26,2,0,0,0,0,0,0,0,0,0,1
sanchfe01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Puerto Plata,Felix,Sanchez,Felix Antonio,180,75,R,L,9/3/2003,9/20/2003,sancf002,sanchfe01,3,0,0,0,0,0,0,0,0,0,0,0
sanchga02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Gary,Sanchez,Gary,230,74,R,R,10/3/2015,10/4/2015,sancg002,sanchga02,2,2,0,0,0,0,0,0,0,0,0,1
sanchhe01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Hector,Sanchez,Hector Enrique,235,72,B,R,7/15/2011,9/5/2015,sanch002,sanchhe01,13,31,0,8,2,0,0,1,0,0,3,6
sanchhu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Humberto,Sanchez,Humberto A.,270,78,R,R,9/18/2008,9/25/2008,sanch001,sanchhu01,2,0,0,0,0,0,0,0,0,0,0,0
sanchis01,Cuba,Cuba,AllStar,21.521757,-77.781167,Falcon Lasvias,Israel,Sanchez,Israel,170,69,L,L,7/7/1988,10/2/1990,sanci001,sanchis01,19,0,0,0,0,0,0,0,0,0,0,0
sanchje01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Nizao,Jesus,Sanchez,Jesus Paulino,165,70,L,L,3/31/1998,7/15/2004,sancj001,sanchje01,37,52,2,7,0,1,0,1,0,0,1,15
sanchlu01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Cariaco,Luis,Sanchez,Luis Mercedes Escoba,170,74,R,R,4/10/1981,10/6/1985,sancl001,sanchlu01,17,0,0,0,0,0,0,0,0,0,0,0
sanchra01,Cuba,Cuba,AllStar,21.521757,-77.781167,Marianao,Raul,Sanchez,Raul Guadalupe,150,72,R,R,4/17/1952,5/17/1960,sancr101,sanchra01,3,5,1,0,0,0,0,0,0,0,0,1
sanchro01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Carora,Romulo,Sanchez,Romulo Ignacio,270,77,R,R,8/26/2007,9/25/2010,sancr002,sanchro01,16,1,0,0,0,0,0,0,0,0,0,1
sandoda01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,,Danny,Sandoval,Danny E.,190,71,B,R,7/17/2005,10/1/2006,sandd003,sandoda01,3,2,1,0,0,0,0,0,0,0,0,1
sandofr01,Mexico,Mexico,AllStar,23.634501,-102.552784,Tijuana,Freddy,Sandoval,Freddy Carol,205,73,B,R,9/8/2008,10/4/2009,sandf001,sandofr01,6,6,0,1,0,0,0,0,0,0,1,0
sandopa01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Puerto Cabello,Pablo,Sandoval,Pablo Emilio,255,71,L,R,8/14/2008,9/20/2015,sandp001,sandopa01,41,145,24,50,10,1,3,24,0,0,4,14
sanguma01,Panama,Panama,AllStar,8.537981,-80.782127,Colon,Manny,Sanguillen,Manuel de Jesus,193,72,R,R,7/23/1967,10/5/1980,sangm101,sanguma01,30,96,6,26,4,0,0,8,0,1,4,12
sanitam01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Amauri,Sanit,Amauri,205,68,R,R,5/12/2011,6/10/2011,sania001,sanitam01,4,0,0,0,0,0,0,0,0,0,0,0
sanomi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Miguel,Sano,Miguel Angel,260,76,R,R,7/2/2015,10/4/2015,sanom001,sanomi01,80,279,46,75,17,1,18,52,1,1,53,119
santaan01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,San Pedro de Macoris,Andres,Santana,Andres Confesor,160,71,B,R,9/16/1990,10/3/1990,santa001,santaan01,6,2,0,0,0,0,0,1,0,0,0,0
santaca01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Carlos,Santana,Carlos,210,71,B,R,6/11/2010,10/4/2015,santc002,santaca01,46,150,23,39,13,0,6,22,3,0,37,29
santada01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Monte Plata,Danny,Santana,Daniel Ernesto,185,71,B,R,5/5/2014,10/4/2015,santd001,santada01,101,405,70,129,27,7,7,40,20,4,19,98
santado01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Domingo,Santana,Domingo Alberto,225,77,R,R,7/1/2014,10/4/2015,santd002,santado01,6,17,1,0,0,0,0,0,0,0,1,14
santaer01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Romana,Ervin,Santana,Ervin Ramon,175,74,R,R,5/17/2005,10/2/2015,sante001,santaer01,23,0,0,0,0,0,0,0,0,0,0,0
santajo01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Tovar,Johan,Santana,Johan Alexander,210,72,L,L,4/3/2000,8/17/2012,santj003,santajo02,30,1,0,0,0,0,0,0,0,0,0,0
santaju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Julio,Santana,Julio Franklin,175,72,R,R,4/6/1997,5/12/2006,santj001,santaju01,30,2,0,1,0,0,0,0,0,0,0,0
santama01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Los Llanos,Marino,Santana,Marino,175,73,R,R,9/4/1998,7/23/1999,santm001,santama01,7,0,0,0,0,0,0,0,0,0,0,0
santape01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Pedro,Santana,Pedro,160,71,R,R,7/16/2001,7/16/2001,santp001,santape01,1,0,0,0,0,0,0,0,0,0,0,0
santara01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Romana,Rafael,Santana,Rafael Francisco,165,73,R,R,4/5/1983,4/23/1990,santr001,santara01,30,14,1,3,0,0,0,2,0,1,2,2
santira01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Las Matas de Farfan,Ramon,Santiago,Ramon DeJesus,185,71,B,R,5/17/2002,9/27/2014,santr002,santira01,65,222,33,54,5,5,4,20,8,5,13,48
santofr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Francisco,Santos,Francisco Alejandro,170,73,L,L,6/18/2003,7/3/2003,santf002,santofr01,8,15,2,3,2,0,1,1,0,0,0,3
santone01,Cuba,Cuba,AllStar,21.521757,-77.781167,Pinar del Rio,Nelson,Santovenia,Nelson Gil,195,75,R,R,9/16/1987,10/2/1993,santn001,santone01,2,1,0,0,0,0,0,0,0,0,0,0
santovi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Victor,Santos,Victor Irving,205,74,R,R,4/9/2001,9/29/2007,santv001,santovi01,33,0,0,0,0,0,0,0,0,0,0,0
sardilu01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Upata,Luis,Sardinas,Luis Alexander,150,73,B,R,4/20/2014,10/4/2015,sardl001,sardilu01,43,115,12,30,6,0,0,8,5,1,5,21
sarmima01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Cagua,Manny,Sarmiento,Manuel Eduardo,170,72,R,R,7/30/1976,10/1/1983,sarmm101,sarmima01,22,7,0,0,0,0,0,0,0,0,0,1
sasakka01,Japan,Japan,AllStar,36.204824,138.252924,Sendai,Kazuhiro,Sasaki,Kazuhiro,209,76,R,R,4/5/2000,9/28/2003,sasak001,sasakka01,63,0,0,0,0,0,0,0,0,0,0,0
saturlu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Luis,Saturria,Luis Arturo,165,74,R,R,9/11/2000,10/5/2001,satul001,saturlu01,12,5,1,0,0,0,0,0,0,0,1,3
saundmi01,CAN,Canada,AllStar,56.130366,-106.346771,Victoria,Michael,Saunders,Michael Edward Brett,225,76,L,R,7/25/2009,5/9/2015,saunm001,saundmi01,46,122,13,27,1,3,0,4,4,1,6,40
scanlmi99,Ireland,Ireland,AllStar,53.41291,-8.24389,Cork,Mike,Scanlon,Michael B.,,,,,,,scanm801,scanlmi99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
scanlpa01,CAN,Canada,AllStar,56.130366,-106.346771,Halifax,Pat,Scanlon,Patrick J.,180,72,L,,1884-07-04,1884-07-11,scanp103,scanlpa01,6,24,2,7,1,0,0,0,0,0,0,0
scantpa01,Panama,Panama,AllStar,8.537981,-80.782127,Gatun,Pat,Scantlebury,Patricio Athelstan,180,73,L,L,4/19/1956,8/3/1956,scanp101,scantpa01,8,3,0,0,0,0,0,0,0,0,0,2
schauru01,Russia,Russia,AllStar,61.52401,105.318756,Kamenka,Rube,Schauer,Alexander John,192,74,R,R,8/27/1913,9/29/1917,schar101,schauru01,3,3,1,0,0,0,0,0,0,0,1,1
schesdu01,Germany,Germany,AllStar,51.165691,10.451526,Frankfort,Dutch,Schesler,Charles,185,74,R,R,4/16/1931,8/12/1931,sched101,schesdu01,17,9,0,1,1,0,0,0,0,0,0,2
schlidu01,Germany,Germany,HallofFame,51.165691,10.451526,Berlin,Dutch,Schliebner,Frederick Paul,180,70,R,R,4/17/1923,10/7/1923,schld101,schlidu01,19,76,11,19,4,0,0,4,1,0,5,7
schoojo01,Curacao,Curacao,AllStar,#N/A,#N/A,Willemstad,Jonathan,Schoop,Jonathan Rufino Jezus,225,73,R,R,9/25/2013,10/1/2015,schoj001,schoojo01,5,14,5,4,0,0,1,1,0,0,1,2
scott01,,0,AllStar,#N/A,#N/A,,,Scott,,,,,,1884-07-16,1884-08-05,scotu101,scott01,13,53,10,12,1,1,1,0,0,0,2,0
scottmi02,Germany,Germany,AllStar,51.165691,10.451526,Weimar,Mickey,Scott,Ralph Robert,155,73,L,L,5/6/1972,6/6/1977,scotm101,scottmi02,15,1,0,0,0,0,0,0,0,0,2,1
scutama01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,San Felipe,Marco,Scutaro,Marcos,185,70,R,R,7/21/2002,7/24/2014,scutm001,scutama01,27,36,2,8,0,1,1,6,0,1,0,11
seguidi01,Cuba,Cuba,AllStar,21.521757,-77.781167,Holguin,Diego,Segui,Diego Pablo,190,72,R,R,4/12/1962,9/24/1977,segud101,seguidi01,37,34,3,8,1,0,1,2,0,0,1,15
seguife01,Panama,Panama,AllStar,8.537981,-80.782127,,Fernando,Seguignol,Fernando Alfredo,257,77,B,R,9/5/1998,9/28/2003,seguf001,seguife01,16,42,6,11,4,0,2,3,0,0,3,15
segurje01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Juan,Jean,Segura,Jean Carlos Enrique,205,70,R,R,7/24/2012,10/4/2015,seguj002,segurje01,1,3,0,0,0,0,0,0,0,0,0,2
segurjo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Fundacion,Jose,Segura,Jose Altagracia,180,71,R,R,4/10/1988,7/4/1991,seguj001,segurjo01,4,0,0,0,0,0,0,0,0,0,0,0
selkige01,CAN,Canada,AllStar,56.130366,-106.346771,Huntsville,George,Selkirk,George Alexander,182,73,L,R,8/12/1934,9/27/1942,selkg101,selkige01,46,176,23,55,7,1,5,38,1,1,15,17
seoja01,South Korea,South Korea,AllStar,35.907757,127.766922,Kwangju,Jae Weong,Seo,Jae Weong,215,73,R,R,7/21/2002,5/29/2007,seo-j001,seoja01,1,0,0,0,0,0,0,0,0,0,0,0
septile01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Leyson,Septimo,Leyson,200,73,L,L,6/29/2012,10/3/2012,septl001,septile01,21,0,0,0,0,0,0,0,0,0,0,0
serraal01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barcelona,Alex,Serrano,Alex Eleazar,200,73,R,R,4/16/2008,4/16/2008,serra001,serraal01,1,0,0,0,0,0,0,0,0,0,0,0
serrawa01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Wascar,Serrano,Wascar Radames,180,74,R,R,5/12/2001,10/5/2001,serrw001,serrawa01,20,9,0,1,0,0,0,0,0,0,0,4
severat01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Cotui,Atahualpa,Severino,Atahualpa O.,220,71,L,L,9/6/2011,9/26/2011,sevea001,severat01,6,0,0,0,0,0,0,0,0,0,0,0
severlu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Sabana de la Mar,Luis,Severino,Luis,195,72,R,R,8/5/2015,10/3/2015,sevel001,severlu01,11,2,0,0,0,0,0,0,0,0,0,0
severpe01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bonao,Pedro,Severino,Pedro,200,74,R,R,9/20/2015,10/4/2015,sevep001,severpe01,2,4,1,1,1,0,0,0,0,0,0,1
shaff01,,0,AllStar,#N/A,#N/A,,,Shaffer,,,,,,1875-09-15,1875-09-15,shafu101,shaff01,1,4,0,0,0,0,0,0,0,0,0,0
shallgu01,Germany,Germany,AllStar,51.165691,10.451526,Paderborn,Gus,Shallix,August,165,71,R,R,1884-06-22,1885-06-02,shalg101,shallgu01,23,84,3,3,0,0,0,3,0,0,4,0
shankha01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Harvey,Shank,Harvey Tillman,220,76,R,R,5/16/1970,5/16/1970,shanh102,shankha01,1,0,0,0,0,0,0,0,0,0,0,0
shawal01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,Burslem,Al,Shaw,Alfred Louis,170,68,R,R,6/8/1901,9/13/1909,shawa101,shawal01,55,171,20,46,7,0,1,23,2,0,10,0
sheri01,,0,AllStar,#N/A,#N/A,,,Sheridan,,,,,,1875-10-09,1875-10-09,sheru101,sheri01,1,4,0,0,0,0,0,0,0,0,0,1
shielvi01,CAN,Canada,AllStar,56.130366,-106.346771,Fredericton,Vince,Shields,Vincent William,185,71,L,R,9/20/1924,9/25/1924,shiev101,shielvi01,3,5,0,2,0,0,0,1,0,0,0,0
shinjts01,Japan,Japan,AllStar,36.204824,138.252924,Tsushima,Tsuyoshi,Shinjo,Tsuyoshi,185,73,R,R,4/3/2001,6/27/2003,shint001,shinjts01,123,400,46,107,23,1,10,56,4,5,25,70
shipada01,CAN,Canada,HallofFame,56.130366,-106.346771,Edmonton,Dave,Shipanoff,David Noel,185,74,R,R,8/10/1985,10/5/1985,shipd001,shipada01,26,3,0,0,0,0,0,0,0,0,0,3
shiplcr01,Australia,Australia,AllStar,-25.274398,133.775136,Parramatta,Craig,Shipley,Craig Barry,175,73,R,R,6/22/1986,9/25/1998,shipc001,shiplcr01,12,27,3,3,1,0,0,4,0,0,2,5
siddajo01,CAN,Canada,AllStar,56.130366,-106.346771,Windsor,Joe,Siddall,Joseph Todd,200,73,L,R,7/28/1993,9/26/1998,siddj001,siddajo01,19,20,0,2,1,0,0,1,0,0,1,5
sierrmo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Moises,Sierra,Moises,220,73,R,R,7/31/2012,9/28/2014,sierm001,sierrmo01,49,147,14,33,4,0,6,15,1,0,8,44
siffefr01,Germany,Germany,AllStar,51.165691,10.451526,,Frank,Siffell,Frank,,,,,1884-06-14,1885-09-16,sifff101,siffefr01,7,17,3,3,1,0,0,3,0,0,0,0
silvaca01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,,Carlos,Silva,Carlos,280,76,R,R,4/1/2002,9/7/2010,silvc001,silvaca01,68,2,0,0,0,0,0,0,0,0,1,1
silvajo01,Mexico,Mexico,AllStar,23.634501,-102.552784,Tijuana,Jose,Silva,Jose Leonel,235,78,R,R,9/10/1996,9/28/2002,silvj001,silvajo01,2,0,0,0,0,0,0,0,0,0,0,0
silvawa01,Mexico,Mexico,AllStar,23.634501,-102.552784,Mazatlan,Walter,Silva,Walter,190,73,R,R,4/8/2009,7/6/2009,silvw001,silvawa01,6,8,2,3,0,0,0,0,0,0,0,3
silvelu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Villa Gonzalez,Luis,Silverio,Luis Pascual,165,71,R,R,9/9/1978,9/30/1978,silvl101,silvelu01,8,11,7,6,2,1,0,3,1,1,2,3
silveto01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Tom,Silverio,Tomas Roberto,170,70,L,L,4/30/1970,5/15/1972,silvt101,silveto01,15,15,1,0,0,0,0,0,0,1,2,4
simmoan01,Curacao,Curacao,AllStar,#N/A,#N/A,Mundo Nobo,Andrelton,Simmons,Andrelton A.,195,74,R,R,6/2/2012,10/4/2015,simma001,simmoan01,49,166,17,48,8,2,3,19,1,0,12,21
simonal01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Alfredo,Simon,Alfredo,265,78,R,R,9/6/2008,10/2/2015,simoa001,simonal01,4,0,0,0,0,0,0,0,0,0,0,0
simonra01,Curacao,Curacao,AllStar,#N/A,#N/A,Willemstad,Randall,Simon,Randall Carlito,180,72,L,L,9/1/1997,9/30/2006,simor001,simonra01,13,14,2,6,1,0,0,1,0,0,1,2
sinclst01,CAN,Canada,AllStar,56.130366,-106.346771,Victoria,Steve,Sinclair,Steven Scott,190,74,L,L,4/25/1998,10/3/1999,sincs001,sinclst01,24,0,0,0,0,0,0,0,0,0,0,0
sincobe01,CAN,Canada,AllStar,56.130366,-106.346771,Barkerville,Bert,Sincock,Herbert Sylvester,165,70,L,L,6/25/1908,6/25/1908,sincb101,sincobe01,1,2,0,0,0,0,0,0,0,0,0,0
sketcbu01,CAN,Canada,AllStar,56.130366,-106.346771,Virden,Bud,Sketchley,Harry Clement,180,70,L,L,4/14/1942,4/29/1942,sketb101,sketcbu01,13,36,1,7,1,0,0,3,0,1,7,4
skinnal01,,0,AllStar,#N/A,#N/A,,Al,Skinner,Alexander,,,,,1884-07-12,1884-07-16,skina101,skinnal01,1,3,0,1,0,0,0,0,0,0,0,0
smith01,,0,AllStar,#N/A,#N/A,,,Smith,,,,,,1884-06-05,1884-06-05,smitu101,smith01,1,5,1,1,0,0,0,0,0,0,0,0
