Player ID,Name,Legal Name,Player Type,Status,Weight,Height,Birth Year,Birth Year Category,Birth State,Birth Country,Latitude,Longitude,Debut,Final Game,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,Bats,Throws
pozoar01,Arquimedez Pozo,Arquimedez,AllStar,Inactive,160.0,70.0,1973,1970-1979,Distrito Nacional,D.R.,18.735693,-70.162651,1995-09-12,1997-09-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
pradoma01,Martin Prado,Martin Manuel,AllStar,Inactive,190.0,73.0,1983,1980-1989,Aragua,Venezuela,6.42375,-66.58973,2006-04-23,2015-10-03,24.0,42.0,3.0,11.0,1.0,1.0,1.0,9.0,0.0,0.0,5.0,7.0,R,R
prescbo01,Bobby Prescott,George Bertrand,HallofFame,Active,180.0,71.0,1931,1930-1939,Colon,Panama,8.537981,-80.782127,1961-06-17,1961-07-01,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,R,R
prietal01,Alex Prieto,Alejandro Antonio,AllStar,Inactive,200.0,70.0,1976,1970-1979,Distrito Federal,Venezuela,6.42375,-66.58973,2003-07-26,2004-06-24,8.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,R,R
prietar01,Ariel Prieto,Ariel,AllStar,Inactive,220.0,75.0,1969,1960-1969,La Habana,Cuba,21.521757,-77.781167,1995-07-02,2001-05-10,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
profaju01,Jurickson Profar,Jurickson Barthelomeus,AllStar,Inactive,200.0,72.0,1993,1990-1999,,Curacao,,,2012-09-02,2013-09-27,9.0,17.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,B,R
prokolu01,Luke Prokopec,Kenneth Luke,AllStar,Inactive,166.0,71.0,1978,1970-1979,South Australia,Australia,-25.274398,133.775136,2000-09-04,2002-08-23,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,L,R
puentmi01,Migel Puente,Migel Antonio,AllStar,Inactive,160.0,72.0,1948,1940-1949,San Luis Potosi,Mexico,23.634501,-102.552784,1970-05-03,1970-05-26,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,R,R
puhlte01,Terry Puhl,Terry Stephen,AllStar,Active,195.0,74.0,1956,1950-1959,SK,CAN,56.130366,-106.346771,1977-07-12,1991-05-29,60.0,229.0,40.0,69.0,13.0,5.0,0.0,10.0,10.0,1.0,30.0,31.0,L,R
puigya01,Yasiel Puig,Yasiel,AllStar,Inactive,255.0,74.0,1990,1990-1999,Cienfuegos,Cuba,21.521757,-77.781167,2013-06-03,2015-10-04,104.0,382.0,66.0,122.0,21.0,2.0,19.0,42.0,11.0,8.0,36.0,97.0,R,R
pujolal01,Albert Pujols,Jose Alberto,AllStar,Inactive,230.0,75.0,1980,1980-1989,Distrito Nacional,D.R.,18.735693,-70.162651,2001-04-02,2015-10-04,161.0,590.0,112.0,194.0,47.0,4.0,37.0,130.0,1.0,3.0,69.0,93.0,R,R
pujollu01,Luis Pujols,Luis Bienvenido,AllStar,Inactive,175.0,74.0,1955,1950-1959,Santiago,D.R.,18.735693,-70.162651,1977-09-22,1985-05-22,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,R,R
pulidal01,Alfonso Pulido,Alfonso,AllStar,Inactive,170.0,71.0,1957,1950-1959,Veracruz,Mexico,23.634501,-102.552784,1983-09-05,1986-09-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
pulidca01,Carlos Pulido,Juan Carlos,AllStar,Inactive,194.0,72.0,1971,1970-1979,Distrito Federal,Venezuela,6.42375,-66.58973,1994-04-09,2004-04-24,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
quantpa01,Paul Quantrill,Paul John,AllStar,Active,175.0,73.0,1968,1960-1969,ON,CAN,56.130366,-106.346771,1992-07-20,2005-09-27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,R
queveru01,Ruben Quevedo,Ruben Eduardo,AllStar,Inactive,190.0,73.0,1979,1970-1979,Carabobo,Venezuela,6.42375,-66.58973,2000-04-14,2003-09-28,21.0,30.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,R,R
quinl01,nan Quinlan,,AllStar,Inactive,,,nan,,,,,,1874-09-07,1874-09-07,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
quinnja01,Jack Quinn,John Picus,AllStar,Inactive,196.0,72.0,1883,1880-1889,,Slovakia,48.669026,19.699024,1909-04-15,1933-07-07,23.0,45.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,R,R
quinnjo01,Joseph Quinn,Joseph,AllStar,Inactive,,,nan,,,,,,1881-09-07,1881-09-27,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
quinnjo02,Joe Quinn,Joseph J.,AllStar,Inactive,158.0,67.0,1864,1860-1869,New South Wales,Australia,-25.274398,133.775136,1884-04-26,1901-07-23,103.0,429.0,74.0,116.0,21.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,R,R
quinnpa01,nan Quinn,,AllStar,Active,162.0,68.0,nan,,,,,,1875-09-09,1875-09-17,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
quintca01,Carlos Quintana,Carlos Narcis,AllStar,Inactive,175.0,72.0,1965,1960-1969,Miranda,Venezuela,6.42375,-66.58973,1988-09-16,1993-10-03,5.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,R,R
quinthu01,Humberto Quintero,Humberto,AllStar,Inactive,210.0,70.0,1979,1970-1979,Zulia,Venezuela,6.42375,-66.58973,2003-09-03,2014-09-27,12.0,23.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,R,R
quintjo01,Jose Quintana,Jose Guillermo,AllStar,Inactive,220.0,73.0,1989,1980-1989,Bolivar,Colombia,4.570868,-74.297333,2012-05-07,2015-09-30,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,R,L
quirira01,Rafael Quirico,Rafael Octavio,AllStar,Inactive,170.0,75.0,1969,1960-1969,Distrito Nacional,D.R.,18.735693,-70.162651,1996-06-25,1996-06-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
quirogu01,Guillermo Quiroz,Guillermo Antonio,AllStar,Inactive,215.0,73.0,1981,1980-1989,Zulia,Venezuela,6.42375,-66.58973,2004-09-04,2014-09-13,17.0,52.0,2.0,11.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,8.0,R,R
radmary01,Ryan Radmanovich,Ryan Ashley,HallofFame,Active,200.0,74.0,1971,1970-1979,AB,CAN,56.130366,-106.346771,1998-04-13,1998-09-27,25.0,69.0,5.0,15.0,4.0,0.0,2.0,10.0,1.0,1.0,4.0,25.0,L,R
ramiral02,Alex Ramirez,Alexander Ramon,AllStar,Inactive,180.0,71.0,1974,1970-1979,Distrito Federal,Venezuela,6.42375,-66.58973,1998-09-19,2000-09-27,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,R,R
ramiral03,Alexei Ramirez,Alexei Fernando,AllStar,Inactive,180.0,74.0,1981,1980-1989,Pinar del Rio,Cuba,21.521757,-77.781167,2008-03-31,2015-10-04,136.0,480.0,65.0,139.0,22.0,2.0,21.0,77.0,13.0,9.0,18.0,61.0,R,R
ramirar01,Aramis Ramirez,Aramis,AllStar,Inactive,205.0,73.0,1978,1970-1979,Distrito Nacional,D.R.,18.735693,-70.162651,1998-05-26,2015-10-03,72.0,251.0,23.0,59.0,9.0,1.0,6.0,24.0,0.0,1.0,18.0,72.0,R,R
ramired01,Edwar Ramirez,Edwar Emilio,AllStar,Inactive,165.0,75.0,1981,1980-1989,San Juan,D.R.,18.735693,-70.162651,2007-07-03,2010-05-12,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
ramirel01,Elizardo Ramirez,Elizardo,AllStar,Inactive,180.0,72.0,1983,1980-1989,Santo Domingo,D.R.,18.735693,-70.162651,2004-05-25,2008-06-04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,B,R
ramirel02,Elvin Ramirez,Elvin,AllStar,Active,208.0,75.0,1987,1980-1989,San Cristobal,D.R.,18.735693,-70.162651,2012-06-03,2012-10-03,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
ramirer02,Erasmo Ramirez,Erasmo Jose,AllStar,Inactive,200.0,71.0,1990,1990-1999,,Nicaragua,12.865416,-85.207229,2012-04-09,2015-10-02,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
ramirha01,Hanley Ramirez,Hanley,AllStar,Inactive,225.0,74.0,1983,1980-1989,Samana,D.R.,18.735693,-70.162651,2005-09-20,2015-08-26,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
ramirhe01,Hector Ramirez,Hector Bienvenido,AllStar,Inactive,218.0,75.0,1971,1970-1979,El Seibo,D.R.,18.735693,-70.162651,1999-08-28,2000-05-26,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
ramirjc01,J. C. Ramirez,Juan Carlos,AllStar,Inactive,250.0,76.0,1988,1980-1989,Managua,Nicaragua,12.865416,-85.207229,2013-06-23,2015-10-03,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
ramirjo01,Jose Ramirez,Jose Enrique,AllStar,Inactive,180.0,69.0,1992,1990-1999,Peravia,D.R.,18.735693,-70.162651,2013-09-01,2015-10-04,15.0,12.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,B,R
ramirjo02,Jose Ramirez,Jose Altagracia,AllStar,Active,190.0,75.0,1990,1990-1999,San Cristobal,D.R.,18.735693,-70.162651,2014-06-04,2015-09-24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
ramirju01,Julio Ramirez,Julio Cesar,AllStar,Inactive,195.0,71.0,1977,1970-1979,San Juan,D.R.,18.735693,-70.162651,1999-09-10,2005-10-02,15.0,21.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,R,R
ramirma02,Manny Ramirez,Manuel Aristides,AllStar,Inactive,225.0,72.0,1972,1970-1979,Distrito Nacional,D.R.,18.735693,-70.162651,1993-09-02,2011-04-06,22.0,53.0,5.0,9.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,8.0,R,R
ramirma03,Max Ramirez,Maximiliano R.,AllStar,Inactive,220.0,71.0,1984,1980-1989,Lara,Venezuela,6.42375,-66.58973,2008-06-22,2010-06-30,17.0,46.0,8.0,10.0,1.0,0.0,2.0,9.0,0.0,0.0,6.0,15.0,R,R
ramiror01,Orlando Ramirez,Orlando,AllStar,Inactive,175.0,70.0,1951,1950-1959,Bolivar,Colombia,4.570868,-74.297333,1974-07-06,1979-05-16,31.0,86.0,4.0,14.0,0.0,0.0,0.0,7.0,2.0,1.0,6.0,23.0,R,R
ramirra01,Rafael Ramirez,Rafael Emilio,AllStar,Inactive,170.0,72.0,1958,1950-1959,San Pedro de Macoris,D.R.,18.735693,-70.162651,1980-08-04,1992-10-03,50.0,165.0,17.0,44.0,6.0,1.0,2.0,11.0,2.0,1.0,2.0,33.0,R,R
ramirra02,Ramon Ramirez,Ramon Emilio,AllStar,Active,200.0,71.0,1981,1980-1989,,D.R.,18.735693,-70.162651,2006-04-14,2014-06-30,61.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
ramirra03,Ramon Ramirez,Ramon A.,AllStar,Inactive,190.0,72.0,1982,1980-1989,Aragua,Venezuela,6.42375,-66.58973,2008-08-30,2009-10-04,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,R,R
ramirro01,Roberto Ramirez,Roberto,AllStar,Inactive,195.0,72.0,1971,1970-1979,Veracruz,Mexico,23.634501,-102.552784,1998-06-12,1999-10-01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
ramirsa01,Santiago Ramirez,Santiago,AllStar,Inactive,200.0,71.0,1978,1970-1979,Monsenor Nouel,D.R.,18.735693,-70.162651,2006-05-24,2006-05-29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
ramirwi01,Wilkin Ramirez,Wilkin Emilio,AllStar,Inactive,230.0,74.0,1985,1980-1989,Peravia,D.R.,18.735693,-70.162651,2009-05-20,2013-08-29,15.0,11.0,6.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,R,R
ramosbo01,Bobby Ramos,Roberto,AllStar,Inactive,190.0,71.0,1955,1950-1959,,Cuba,21.521757,-77.781167,1978-09-26,1984-09-09,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
ramosch01,Chucho Ramos,Jesus Manuel,HallofFame,Active,167.0,70.0,1918,1910-1919,Monagas,Venezuela,6.42375,-66.58973,1944-05-07,1944-05-30,4.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,L
ramosdo01,Domingo Ramos,Domingo Antonio,AllStar,Inactive,154.0,70.0,1958,1950-1959,Santiago,D.R.,18.735693,-70.162651,1978-09-08,1990-10-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
ramosed01,Edgar Ramos,Edgar Jose,AllStar,Inactive,190.0,76.0,1975,1970-1979,Sucre,Venezuela,6.42375,-66.58973,1997-05-21,1997-05-30,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
ramospe01,Pedro Ramos,Pedro,AllStar,Inactive,175.0,72.0,1935,1930-1939,Pinar del Rio,Cuba,21.521757,-77.781167,1955-04-11,1970-04-25,59.0,38.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,B,R
ramoswi01,Wilson Ramos,Wilson Abraham,AllStar,Inactive,230.0,72.0,1987,1980-1989,Carabobo,Venezuela,6.42375,-66.58973,2010-05-02,2015-10-03,7.0,27.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,R,R
ramsefe01,Fernando Ramsey,Fernando David,AllStar,Inactive,175.0,73.0,1965,1960-1969,,Panama,8.537981,-80.782127,1992-09-07,1992-10-03,18.0,25.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,R,R
randane01,Newt Randall,Newton John,AllStar,Active,181.0,70.0,1880,1880-1889,ON,CAN,56.130366,-106.346771,1907-04-18,1907-10-05,22.0,78.0,6.0,16.0,4.0,2.0,0.0,4.0,2.0,0.0,8.0,0.0,R,R
randost01,Steve Randolph,Stephen LeCharles,AllStar,Inactive,180.0,75.0,1974,1970-1979,,Japan,36.204824,138.252924,2003-03-31,2007-09-28,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,L,L
raymocl01,Claude Raymond,Jean Claude Marc,AllStar,Inactive,175.0,70.0,1937,1930-1939,QC,CAN,56.130366,-106.346771,1959-04-15,1971-09-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
reachal01,Al Reach,Alfred James,AllStar,Inactive,155.0,66.0,1840,1840-1849,London,United Kingdom,55.378051,-3.435973,1871-05-20,1875-05-21,26.0,133.0,43.0,47.0,7.0,6.0,0.0,34.0,2.0,0.0,5.0,6.0,L,L
rederjo01,Johnny Reder,John Anthony,AllStar,Inactive,184.0,72.0,1909,1900-1909,,Poland,51.919438,19.145136,1932-04-16,1932-06-12,17.0,37.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,R,R
reedch01,Chris Reed,Christopher William,AllStar,Inactive,225.0,75.0,1990,1990-1999,London,United Kingdom,55.378051,-3.435973,2015-08-01,2015-08-03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
refsnro01,Rob Refsnyder,Robert Daniel,AllStar,Active,195.0,72.0,1991,1990-1999,Seoul,South Korea,35.907757,127.766922,2015-07-11,2015-10-03,16.0,43.0,3.0,13.0,3.0,0.0,2.0,5.0,2.0,0.0,3.0,7.0,R,R
reidbi01,Billy Reid,William Alexander,AllStar,Inactive,170.0,72.0,1857,1850-1859,ON,CAN,56.130366,-106.346771,1883-05-01,1884-10-15,24.0,97.0,14.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,L,R
remmewi01,Win Remmerswaal,Wilhelmus Abraham,AllStar,Inactive,160.0,74.0,1954,1950-1959,,Netherlands,52.132633,5.291266,1979-08-03,1980-10-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
renteed01,Edgar Renteria,Edgar Enrique,AllStar,Inactive,200.0,73.0,1976,1970-1979,Atlantico,Colombia,4.570868,-74.297333,1996-05-10,2011-09-28,106.0,431.0,68.0,133.0,18.0,3.0,5.0,31.0,16.0,2.0,33.0,68.0,R,R
resslla01,Larry Ressler,Lawrence P.,AllStar,Inactive,,,1848,1840-1849,,France,46.227638,2.213749,1875-04-26,1875-07-04,27.0,108.0,17.0,21.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,,
reyesal01,Alberto Reyes,Rafael Alberto,AllStar,Inactive,230.0,73.0,1971,1970-1979,San Cristobal,D.R.,18.735693,-70.162651,1995-04-27,2008-08-05,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
reyesar01,Argenis Reyes,Argenis N.,AllStar,Active,180.0,70.0,1982,1980-1989,Santiago,D.R.,18.735693,-70.162651,2008-07-03,2009-07-10,49.0,110.0,13.0,24.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,20.0,B,R
reyesde01,Dennys Reyes,Dennys,AllStar,Inactive,250.0,75.0,1977,1970-1979,Sinaloa,Mexico,23.634501,-102.552784,1997-07-13,2011-04-06,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,R,L
reyesgi01,Gil Reyes,Gilberto Rolando,AllStar,Inactive,200.0,74.0,1963,1960-1969,Distrito Nacional,D.R.,18.735693,-70.162651,1983-06-11,1991-10-06,19.0,31.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,R,R
reyesjo01,Jose Reyes,Jose Bernabe,AllStar,Inactive,195.0,72.0,1983,1980-1989,Santiago,D.R.,18.735693,-70.162651,2003-06-10,2015-10-04,69.0,274.0,47.0,84.0,12.0,4.0,5.0,32.0,13.0,3.0,13.0,36.0,B,R
reyesjo02,Jose Reyes,Jose Ariel,AllStar,Inactive,180.0,71.0,1983,1980-1989,Barahona,D.R.,18.735693,-70.162651,2006-09-13,2006-09-30,4.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,B,R
reyesna01,Nap Reyes,Napoleon Aguilera,AllStar,Inactive,195.0,72.0,1919,1910-1919,Santiago de Cuba,Cuba,21.521757,-77.781167,1943-05-19,1950-04-27,40.0,125.0,13.0,32.0,4.0,2.0,0.0,13.0,2.0,0.0,4.0,12.0,R,R
reyesre01,Rene Reyes,Rene,HallofFame,Active,175.0,71.0,1978,1970-1979,Nueva Esparta,Venezuela,6.42375,-66.58973,2003-07-22,2004-06-02,53.0,116.0,13.0,30.0,7.0,1.0,2.0,7.0,2.0,1.0,5.0,19.0,B,R
reynoar02,Armando Reynoso,Armando Martin,AllStar,Inactive,186.0,72.0,1966,1960-1969,San Luis Potosi,Mexico,23.634501,-102.552784,1991-08-11,2002-09-29,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,R,R
richaan01,Antoan Richardson,Antoan Edward,AllStar,Inactive,165.0,68.0,1983,1980-1989,,Bahamas,25.03428,-77.39628,2011-09-04,2014-09-28,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,B,R
richada02,Danny Richar,Danny Adam,AllStar,Inactive,205.0,73.0,1983,1980-1989,La Romana,D.R.,18.735693,-70.162651,2007-07-28,2009-07-02,56.0,187.0,30.0,43.0,9.0,3.0,6.0,15.0,1.0,3.0,16.0,33.0,L,R
richmsc01,Scott Richmond,Scott Daniel,AllStar,Inactive,220.0,77.0,1979,1970-1979,BC,CAN,56.130366,-106.346771,2008-07-30,2012-07-01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
richtre01,Reggie Richter,Emil Henry,AllStar,Inactive,180.0,74.0,1888,1880-1889,,Germany,51.165691,10.451526,1911-05-30,1911-09-26,22.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,R,R
rienzan01,Andre Rienzo,Andre Albanez,AllStar,Active,190.0,75.0,1988,1980-1989,Sao Paulo,Brazil,-14.235004,-51.92528,2013-07-30,2015-10-04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
rijojo01,Jose Rijo,Jose Antonio,AllStar,Inactive,200.0,73.0,1965,1960-1969,San Cristobal,D.R.,18.735693,-70.162651,1984-04-05,2002-09-28,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
rileyji02,Jim Riley,James Norman,AllStar,Inactive,185.0,70.0,1895,1890-1899,NB,CAN,56.130366,-106.346771,1921-07-03,1923-10-07,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,L,R
rincoju01,Juan Rincon,Juan Manuel,AllStar,Inactive,210.0,71.0,1979,1970-1979,Zulia,Venezuela,6.42375,-66.58973,2001-06-07,2010-06-20,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
rincori01,Ricardo Rincon,Ricardo,AllStar,Inactive,190.0,70.0,1970,1970-1979,Veracruz,Mexico,23.634501,-102.552784,1997-04-03,2008-09-25,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,L,L
riosda01,Danny Rios,Daniel,AllStar,Inactive,190.0,74.0,1972,1970-1979,,Spain,40.463667,-3.74922,1997-05-30,1998-05-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
rittech01,Charlie Ritter,Charles J.,AllStar,Active,,,nan,,,,,,1885-09-21,1885-09-23,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
rivaslu01,Luis Rivas,Luis Wilfredo,AllStar,Inactive,175.0,70.0,1979,1970-1979,Vargas,Venezuela,6.42375,-66.58973,2000-09-16,2008-09-20,16.0,58.0,8.0,18.0,4.0,1.0,0.0,6.0,2.0,0.0,2.0,4.0,R,R
riverbe01,Ben Rivera,Bienvenido,AllStar,Inactive,210.0,78.0,1968,1960-1969,San Pedro de Macoris,D.R.,18.735693,-70.162651,1992-04-09,1994-07-31,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
riverca02,Carlos Rivero,Carlos Luis,AllStar,Inactive,200.0,75.0,1988,1980-1989,Lara,Venezuela,6.42375,-66.58973,2014-08-29,2014-09-27,4.0,7.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,R,R
riverfe01,Felipe Rivero,Felipe Javier,AllStar,Inactive,200.0,74.0,1991,1990-1999,Yaracuy,Venezuela,6.42375,-66.58973,2015-04-17,2015-10-03,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
riverju01,Juan Rivera,Juan Luis,AllStar,Inactive,220.0,74.0,1978,1970-1979,Miranda,Venezuela,6.42375,-66.58973,2001-09-04,2012-10-03,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
riverlu02,Luis Rivera,Luis,AllStar,Active,163.0,75.0,1978,1970-1979,Chihuahua,Mexico,23.634501,-102.552784,2000-04-04,2000-09-20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
riverma01,Mariano Rivera,Mariano,AllStar,Inactive,195.0,74.0,1969,1960-1969,Panama,Panama,8.537981,-80.782127,1995-05-23,2013-09-26,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
riverru01,Ruben Rivera,Ruben,AllStar,Inactive,195.0,72.0,1973,1970-1979,,Panama,8.537981,-80.782127,1995-09-03,2003-05-28,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
rlealse01,Sendy Rleal,Sendy,AllStar,Inactive,190.0,73.0,1980,1980-1989,San Pedro de Macoris,D.R.,18.735693,-70.162651,2006-04-05,2006-09-27,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
roachsk01,Skel Roach,Rudolph Charles,AllStar,Inactive,,74.0,1871,1870-1879,,Germany,51.165691,10.451526,1899-08-09,1899-08-09,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
roberda03,Dave Roberts,David Leonard,AllStar,Inactive,172.0,72.0,1933,1930-1939,Panama,Panama,8.537981,-80.782127,1962-09-05,1966-05-11,16.0,53.0,3.0,13.0,3.0,0.0,1.0,10.0,0.0,0.0,8.0,8.0,L,L
roberda07,Dave Roberts,David Ray,HallofFame,Active,172.0,70.0,1972,1970-1979,Okinawa,Japan,36.204824,138.252924,1999-08-07,2008-09-28,41.0,143.0,26.0,34.0,4.0,0.0,2.0,12.0,11.0,3.0,9.0,16.0,L,L
robersh01,Sherry Robertson,Sherrard Alexander,AllStar,Inactive,180.0,72.0,1919,1910-1919,QC,CAN,56.130366,-106.346771,1940-09-08,1952-09-21,10.0,33.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,L,R
roberwi01,Willis Roberts,Willis Augusto,AllStar,Inactive,175.0,75.0,1975,1970-1979,San Cristobal,D.R.,18.735693,-70.162651,1999-07-02,2004-08-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
robinch02,Chris Robinson,Christopher James,AllStar,Inactive,220.0,72.0,1984,1980-1989,ON,CAN,56.130366,-106.346771,2013-09-04,2013-09-28,8.0,12.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,R,R
robinhu01,Humberto Robinson,Humberto Valentino,AllStar,Inactive,155.0,73.0,1930,1930-1939,Colon,Panama,8.537981,-80.782127,1955-04-20,1960-07-24,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,R,R
